popular,gender,weekend,vegan,kid,group,Ameri,Europ,SouAM,Asian,Indian,Chinese,MidEas,Drinks,utility
0.0,0.3333333333333333,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,47.842333234244286
0.0,0.2894736842105263,0.506578947368421,0.11842105263157894,0.05921052631578947,0.45394736842105265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.60570784174841
1.0,0.40236686390532544,0.3727810650887574,0.03550295857988166,0.10059171597633136,0.3905325443786982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.09718535424249
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91538129995437
0.0,0.28,0.44,0.04,0.0,0.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.875623445354314
0.0,0.0,0.8,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.504373321196226
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.28474493743577
0.0,0.38461538461538464,0.6153846153846154,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.74513082504905
0.0,0.5555555555555556,0.3950617283950617,0.024691358024691357,0.08641975308641975,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.173338768227005
1.0,0.3333333333333333,0.3567251461988304,0.15789473684210525,0.0,0.695906432748538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78305520354966
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.63587349167706
0.0,0.44,0.68,0.0,0.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87791032510509
0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.889241277600334
0.0,0.39655172413793105,0.41379310344827586,0.034482758620689655,0.05172413793103448,0.29310344827586204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.103633488840515
0.0,0.2,0.3,0.1,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.40820859550311
0.0,0.5,0.40625,0.109375,0.0,0.484375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.493459215288354
1.0,0.4946236559139785,0.41935483870967744,0.10752688172043011,0.0,0.7526881720430108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.20796727006375
0.0,0.0,0.4,0.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.25797070707934
0.0,0.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70644247177653
0.0,0.6,0.25,0.05,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96916926662655
0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36545911603183
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.208170915999226
0.0,0.3888888888888889,0.3611111111111111,0.05555555555555555,0.0,0.1388888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.07368882860848
0.0,0.17647058823529413,0.5294117647058824,0.08823529411764706,0.029411764705882353,0.4117647058823529,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.42627859742795
0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38510605701991
0.0,0.5555555555555556,0.3611111111111111,0.16666666666666666,0.027777777777777776,0.6388888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86482825981264
0.0,0.46464646464646464,0.48484848484848486,0.09090909090909091,0.06060606060606061,0.5656565656565656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.74223759748861
0.0,0.3125,0.5625,0.0,0.0625,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.467048953013943
0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.873777711319676
0.0,0.5,0.5555555555555556,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.981102972217734
0.0,0.48484848484848486,0.3787878787878788,0.07575757575757576,0.0,0.6818181818181818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.030678218785354
0.0,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.49848805215213
0.0,0.625,0.375,0.125,0.125,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.09502568458315
0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.23032412712027
0.0,0.5681818181818182,0.36363636363636365,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.50018631494842
0.0,0.4897959183673469,0.32653061224489793,0.09183673469387756,0.05102040816326531,0.6938775510204082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.816570105367795
0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.94677518768839
0.0,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.49917632711259
0.0,0.46,0.4,0.14,0.02,0.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95755449603177
0.0,0.2,0.6,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.08647705857341
0.0,0.5,0.6,0.0,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514894748210104
0.0,0.375,0.5,0.125,0.125,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25686159188366
0.0,0.3,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65790309101235
0.0,0.48,0.28,0.0,0.0,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.030920397636876
0.0,1.0,0.5,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.102379949849713
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.039209623005675
0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.137864768313506
0.0,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.44649379976555
0.0,0.3333333333333333,0.4523809523809524,0.023809523809523808,0.023809523809523808,0.23809523809523808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.08787680500252
0.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.710781818497495
0.0,0.4666666666666667,0.6,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97573950843855
0.0,0.75,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61885881512909
0.0,0.5119047619047619,0.35714285714285715,0.023809523809523808,0.047619047619047616,0.4166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.03831021382355
0.0,0.5797101449275363,0.4927536231884058,0.057971014492753624,0.028985507246376812,0.5362318840579711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.721281150404714
0.0,0.5502008032128514,0.4738955823293173,0.024096385542168676,0.01606425702811245,0.6144578313253012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.36571885994914
0.0,0.5652173913043478,0.5652173913043478,0.21739130434782608,0.2608695652173913,0.6521739130434783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.072728441312975
0.0,0.4,0.475,0.1875,0.0125,0.7375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2380306919017
0.0,0.22727272727272727,0.36363636363636365,0.13636363636363635,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.82796935364257
0.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.550455639701624
0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.87770336840968
0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.69504643729816
0.0,0.5,0.75,0.0,0.03125,0.28125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.40411336599607
0.0,0.47540983606557374,0.5081967213114754,0.2459016393442623,0.03278688524590164,0.6885245901639344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.800483150300536
1.0,0.5892857142857143,0.3869047619047619,0.0,0.047619047619047616,0.5654761904761905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.578633519680835
0.0,0.4489795918367347,0.46938775510204084,0.22448979591836735,0.02040816326530612,0.3877551020408163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.96555514895156
0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01015824393254
0.0,0.6458333333333334,0.5,0.0,0.10416666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.69483163393187
0.0,0.4,0.48,0.2,0.0,0.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.48477625789757
0.0,0.4392523364485981,0.514018691588785,0.17757009345794392,0.037383177570093455,0.7383177570093458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23686799098705
1.0,0.38461538461538464,0.3986013986013986,0.40559440559440557,0.02097902097902098,0.5594405594405595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.934498237394905
0.0,0.45454545454545453,0.4090909090909091,0.09090909090909091,0.0,0.22727272727272727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,47.517227410409845
0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55376548209325
0.0,0.38666666666666666,0.4,0.013333333333333334,0.013333333333333334,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.12834996741334
0.0,0.5357142857142857,0.32142857142857145,0.0,0.10714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.54591189294756
0.0,0.5357142857142857,0.42857142857142855,0.0,0.03571428571428571,0.32142857142857145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.49848805215213
1.0,0.5087719298245614,0.3508771929824561,0.10526315789473684,0.0,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46806404631489
0.0,0.37037037037037035,0.43703703703703706,0.17037037037037037,0.037037037037037035,0.3925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.3032371098638
1.0,0.43023255813953487,0.4883720930232558,0.011627906976744186,0.03488372093023256,0.5813953488372093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.16244821107451
0.0,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.51552975737532
0.0,0.42105263157894735,0.5263157894736842,0.07894736842105263,0.02631578947368421,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07234031063928
1.0,0.5522388059701493,0.47761194029850745,0.34328358208955223,0.014925373134328358,0.16417910447761194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.784355129431965
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.315120600936847
0.0,0.48936170212765956,0.40425531914893614,0.3617021276595745,0.06382978723404255,0.2127659574468085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6820264309995
0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.49999072272749
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13053768614485
0.0,0.7333333333333333,0.6666666666666666,0.13333333333333333,0.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.18601015230466
0.0,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1199231335901
0.0,0.625,0.25,0.125,0.0,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.40292233993631
0.0,0.44,0.62,0.18,0.14,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.762312265771754
1.0,0.5245901639344263,0.38688524590163936,0.1180327868852459,0.01639344262295082,0.6622950819672131,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.652168916916935
0.0,0.3333333333333333,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.2916666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1559525963702
1.0,0.41369047619047616,0.4166666666666667,0.14583333333333334,0.017857142857142856,0.6696428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.66536745889734
1.0,0.4117647058823529,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.068710858131716
1.0,0.3867924528301887,0.49056603773584906,0.14150943396226415,0.009433962264150943,0.6792452830188679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.450283448871325
0.0,0.46153846153846156,0.6153846153846154,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.77606168096649
1.0,0.4482758620689655,0.41379310344827586,0.20689655172413793,0.022988505747126436,0.5402298850574713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.39574231347226
0.0,0.45454545454545453,0.18181818181818182,0.0,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.560403808594586
0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.33831121861579
0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.2169354872237
0.0,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.556202856474414
0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.87472937772128
0.0,0.5,0.75,0.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.01562680336782
0.0,0.40540540540540543,0.4864864864864865,0.32432432432432434,0.009009009009009009,0.3783783783783784,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.34931066575806
0.0,0.4782608695652174,0.43478260869565216,0.30434782608695654,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.72514220445022
0.0,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5816831070935
0.0,0.5306122448979592,0.3877551020408163,0.1836734693877551,0.02040816326530612,0.673469387755102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.990256880628294
0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.37016213700771
0.0,0.35294117647058826,0.5294117647058824,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.52843137503894
0.0,0.5441176470588235,0.38235294117647056,0.029411764705882353,0.029411764705882353,0.45588235294117646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24144976552101
0.0,0.5,0.2857142857142857,0.5,0.023809523809523808,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.629060787977096
0.0,0.23076923076923078,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.63458373068578
0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07790227254022
1.0,0.4457831325301205,0.4036144578313253,0.1927710843373494,0.018072289156626505,0.8433734939759037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7329165110044
0.0,0.625,0.5,0.0625,0.0,0.1875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33266350784605
0.0,0.56,0.48,0.04,0.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.615498644264925
1.0,0.46825396825396826,0.373015873015873,0.07936507936507936,0.023809523809523808,0.1746031746031746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.302633927278194
1.0,0.5201793721973094,0.48878923766816146,0.18834080717488788,0.03139013452914798,0.3452914798206278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.617187284946326
1.0,0.504950495049505,0.5198019801980198,0.07920792079207921,0.039603960396039604,0.6336633663366337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53.813658294328306
0.0,0.3055555555555556,0.4444444444444444,0.08333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.60386235325125
0.0,0.4782608695652174,0.5217391304347826,0.06521739130434782,0.08695652173913043,0.45652173913043476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.59208054851567
0.0,0.125,0.625,0.125,0.125,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.924637570976536
1.0,0.4380952380952381,0.4666666666666667,0.18095238095238095,0.009523809523809525,0.6285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.62015317976003
0.0,0.5384615384615384,0.5384615384615384,0.07692307692307693,0.0,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.19437246427393
0.0,0.2857142857142857,0.42857142857142855,0.09523809523809523,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.64128884864065
0.0,0.75,0.25,0.08333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.12134999460717
0.0,0.625,0.5625,0.25,0.0,0.3125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07129159432874
0.0,0.5625,0.25,0.25,0.0,0.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.677239409368966
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.45775397586797
0.0,0.3076923076923077,0.38461538461538464,0.0,0.15384615384615385,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59674218156202
0.0,0.25,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.159879703187812
0.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.33106733348872
0.0,0.26666666666666666,0.4,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.54683048127602
1.0,0.4752475247524752,0.4405940594059406,0.07920792079207921,0.009900990099009901,0.693069306930693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.412023193707945
0.0,0.6,0.2,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.11332963348507
1.0,0.43478260869565216,0.48221343873517786,0.03557312252964427,0.039525691699604744,0.48616600790513836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.39893350203009
0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.504373321196226
0.0,0.7777777777777778,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.036143557585035
1.0,0.5,0.5178571428571429,0.15476190476190477,0.023809523809523808,0.4226190476190476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.59687415659046
1.0,0.5108695652173914,0.4311594202898551,0.15942028985507245,0.014492753623188406,0.6702898550724637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12237859476586
1.0,0.4613583138173302,0.43559718969555034,0.07728337236533958,0.053864168618266976,0.45433255269320844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.77343703706551
0.0,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.76230128984814
0.0,0.5454545454545454,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.105049303960975
0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3960456986541
0.0,0.7777777777777778,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.68761349890018
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97194294644167
0.0,0.21739130434782608,0.43478260869565216,0.043478260869565216,0.0,0.30434782608695654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72622303524246
0.0,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.28765251170315
0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.54978041989102
0.0,0.35714285714285715,0.5,0.0,0.03571428571428571,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47229091893204
1.0,0.4888888888888889,0.4666666666666667,0.1111111111111111,0.022222222222222223,0.6111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06370048769984
0.0,0.5211267605633803,0.43661971830985913,0.1267605633802817,0.028169014084507043,0.5774647887323944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.90524141509127
0.0,0.1875,0.5,0.125,0.0,0.4375,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.03877663844286
1.0,0.3275862068965517,0.5,0.034482758620689655,0.017241379310344827,0.22413793103448276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99029720515411
0.0,0.46153846153846156,0.3942307692307692,0.23076923076923078,0.038461538461538464,0.4423076923076923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.50048789124189
0.0,0.3,0.35,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.111093959679614
0.0,0.4453125,0.4140625,0.109375,0.0390625,0.34375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8189466787221
0.0,0.6,0.2,0.2,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,41.04452924427879
0.0,0.41818181818181815,0.43636363636363634,0.38181818181818183,0.0,0.2545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.82788914105326
0.0,0.47368421052631576,0.3157894736842105,0.0,0.0,0.47368421052631576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.242419895614475
0.0,0.7142857142857143,0.42857142857142855,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.034788865198024
0.0,0.75,0.625,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.865523468953874
0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.54723827429725
0.0,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71815823576898
0.0,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.57770235427962
1.0,0.47126436781609193,0.42528735632183906,0.1839080459770115,0.011494252873563218,0.5402298850574713,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.66896622109689
0.0,0.25,0.25,0.0,0.25,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.066945050008734
0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.05117791978446
0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36080629868463
0.0,0.4,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12463213167135
1.0,0.3392857142857143,0.44642857142857145,0.25,0.017857142857142856,0.4642857142857143,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,52.83685544800623
0.0,0.631578947368421,0.5684210526315789,0.24210526315789474,0.05263157894736842,0.4105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46837556662846
0.0,0.6,0.4857142857142857,0.14285714285714285,0.02857142857142857,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.09848616386578
0.0,0.40476190476190477,0.42063492063492064,0.1746031746031746,0.015873015873015872,0.23809523809523808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.60484622410979
0.0,0.4,0.4,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.54640159137258
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.048067571036555
0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24875057229279
0.0,0.4,0.8,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.141247268218756
0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.69338899073324
